ARM_rx,ARM_ry,ARM_rz,ARM_x,ARM_y,ARM_z,HAND_rx,HAND_ry,HAND_rz,HAND_x,HAND_y,HAND_z,ant1_00470102030405000000ffff_phase,ant1_00470102030405000000ffff_rssi,ant1_00480102030405000000ffff_phase,ant1_00480102030405000000ffff_rssi,ant1_00490102030405000000ffff_phase,ant1_00490102030405000000ffff_rssi,ant1_004a0102030405000000ffff_phase,ant1_004a0102030405000000ffff_rssi,ant4_00470102030405000000ffff_phase,ant4_00470102030405000000ffff_rssi,ant4_00480102030405000000ffff_phase,ant4_00480102030405000000ffff_rssi,ant4_00490102030405000000ffff_phase,ant4_00490102030405000000ffff_rssi,ant4_004a0102030405000000ffff_phase,ant4_004a0102030405000000ffff_rssi,timestamp
-0.7224504833272412,-3.134663761339938,0.8177310606630439,-0.14640451913644575,-0.13883061416290196,1.2211417832330707,-0.6429050406360491,-2.7716994420810384,1.1390196989533707,-0.09306850369404082,-0.05626922456810721,1.1018585047558125,1216,68,97,67,4,71,3004,68,3599,61,263,63,3085,68,274,65,1778567342.8676288
0.7571498815168318,2.735356388467759,-0.679429511831394,-0.12621209697841698,-0.14594540994354296,1.2320018763471678,-0.7480155777394503,-2.7948803707474017,1.0741880115112994,-0.06826759388707646,-0.06668203062094846,1.1294751191454009,3366,68,97,66,193,71,889,68,1429,61,,,3473,65,541,62,1778567343.4806907
0.8557091456731607,2.6944368634407687,-0.6643135995400937,-0.10230117492202409,-0.14880080659077097,1.2245749075412649,0.8583391689388741,2.853328155578088,-1.0666335277599441,-0.040226830799941785,-0.07264686528893526,1.1234465488274483,3395,68,173,66,191,70,432,64,3641,62,,,606,64,3250,59,1778567344.0893326
-1.1057816983265911,-3.1468654948446053,0.7625190015722747,-0.07198243566074206,-0.15407299213921308,1.2311010816605132,-0.9498244730392059,-2.7771861109852902,1.1344733491954988,-0.005827972065082659,-0.07830877874655903,1.105166365521136,3400,68,184,66,3871,67,273,65,3705,63,,,2630,62,,,1778567344.5924227
0.9741446393392862,2.6221212129986355,-0.6536395536830667,-0.03821253767414384,-0.15421621799072688,1.2306236133722026,-0.9679972331682057,-2.788642091094101,1.0817939423649894,0.02916091002067196,-0.08205822079109541,1.1392220527825117,1295,68,187,66,4015,70,97,68,1681,64,789,62,982,66,347,62,1778567345.048375
1.041736364947551,2.4718811678861163,-0.6788394733216773,-0.001074968064962732,-0.1527392778398413,1.1929861431731115,0.9699636755525806,2.7528746801492465,-1.0620177386064433,0.06982699584365423,-0.08834269249360793,1.1571534192577726,3196,69,143,65,93,72,166,68,3592,63,945,62,3618,65,351,64,1778567345.6061091
1.1525799133761272,2.43160498224693,-0.6500386904299649,0.03856538928858702,-0.15438867848433757,1.1763968763726877,1.1809408281974123,2.634929312165298,-0.9691525870701218,0.11810875586329835,-0.10057153065717897,1.1765896612023425,1099,68,46,67,77,72,235,68,1534,64,1068,63,3745,64,390,64,1778567346.2174811
1.2700987406241493,2.4128829069281226,-0.5624869641317087,0.08421824379534888,-0.16608817149380647,1.2234006313288526,1.3135587988590616,2.6114241805484113,-0.9630269294612334,0.16195428103918674,-0.1092460937529248,1.1494411478200366,3060,68,18,67,88,72,284,68,,,1174,64,,,2568,62,1778567346.82414
1.3216171641861114,2.439534715154793,-0.5354261711419629,0.10950725522340173,-0.1604226923998482,1.2211322271033833,-1.3734339508534883,-2.6977902088346974,0.9920372640751537,0.1846149232210372,-0.10397642420850428,1.1309935756358824,3059,69,4041,67,110,71,2349,67,3598,64,1154,65,3559,64,474,63,1778567347.3263772
1.3192775238325614,2.407321976889908,-0.5346987846803096,0.11584585827197005,-0.1545616974073136,1.2084310004441996,1.3557179860767095,2.6158142703133245,-0.914592559207958,0.19624992608770803,-0.10182853281707509,1.1522131371764022,3038,69,3998,66,102,72,386,69,1543,61,3290,63,3522,65,458,60,1778567347.9368613
1.341930518159157,2.4282744138936003,-0.5478048599419153,0.12351209035563766,-0.14717633664499788,1.2137424146823181,-1.3747736473632017,-2.720910373264947,0.9085174535844088,0.20374549983665977,-0.09351664466833357,1.1577435368098443,871,69,4003,66,113,72,348,69,1529,63,3191,62,1479,66,388,64,1778567348.6499848
